PK_UID,Trip_ID,Trip_Start_Timestamp,Trip_End_Timestamp,Trip_Seconds,Trip_Miles,Percent_Time_Chicago,Percent_Distance_Chicago,Pickup_Census_Tract,Dropoff_Census_Tract,Pickup_Community_Area,Dropoff_Community_Area,Fare,Tip,Additional_Charges,Trip_Total,Shared_Trip_Authorized,Shared_Trip_Match,Trips_Pooled,Pickup_Centroid_Latitude,Pickup_Centroid_Longitude,Pickup_Centroid_Location,Dropoff_Centroid_Latitude,Dropoff_Centroid_Longitude,Dropoff_Centroid_Location
4434759,3d2267e811a27b2898edafc3db160fab5a300160,06/13/2024 03:00:00 PM,06/13/2024 03:15:00 PM,676,2.000000,1,1,17031320600,17031320100,32,32,7.500000,0,4.580000,12.080000,false,false,1,41.870607,-87.622173,POINT (-87.6221729369 41.8706073724),41.884987,-87.620993,POINT (-87.6209929134 41.8849871918)
1946908,fd2e500aa795d33b9c0056cc2f09637a83f1dece,06/23/2024 02:15:00 AM,06/23/2024 02:15:00 AM,452,1.200000,1,1,17031080202,17031081700,8,8,17.500000,3,1.230000,21.730000,false,false,1,41.905858,-87.630865,POINT (-87.6308650266 41.9058577688),41.892042,-87.631864,POINT (-87.6318639497 41.8920421365)
5822811,b38d23614296db8b4e6265d201529fcc6e46af9e,06/07/2024 10:15:00 PM,06/07/2024 10:15:00 PM,692,3.600000,1,1,,,38,69,7.500000,0,4.250000,11.750000,false,false,1,41.812949,-87.617860,POINT (-87.6178596758 41.8129489392),41.763247,-87.616134,POINT (-87.6161341112 41.7632467988)
881561,85c952b791d48ed00673be2fd0d05333c81c7a0c,06/27/2024 07:15:00 PM,06/27/2024 07:45:00 PM,1845,19.700000,0,0,,,76,,55.000000,12,25.190000,92.190000,false,false,1,41.980264,-87.913625,POINT (-87.913624596 41.9802643146),,,
1154435,f9cac4c30b205fa396568668634135935291d6b2,06/26/2024 04:15:00 PM,06/26/2024 04:15:00 PM,357,1.000000,1,1,17031292500,17031292200,29,29,10.000000,0,2.160000,12.160000,false,false,1,41.855104,-87.732245,POINT (-87.7322454045 41.8551039667),41.856659,-87.715733,POINT (-87.715732633 41.8566586145)
7287274,1458529e9d4339b12c2c4da7844f5dc11c4686bb,06/01/2024 10:15:00 PM,06/01/2024 10:30:00 PM,642,1.900000,1,1,17031071300,17031081700,7,8,12.500000,0,4.480000,16.980000,false,false,1,41.921778,-87.641460,POINT (-87.6414597588 41.9217783562),41.892042,-87.631864,POINT (-87.6318639497 41.8920421365)
2961949,9846e5ec0fc36c112bc1ef9497eba1c8afcbd683,06/19/2024 03:00:00 PM,06/19/2024 03:45:00 PM,2750,18.300000,1,1,,,6,,37.500000,4,14.080000,55.580000,false,false,1,41.944227,-87.655998,POINT (-87.6559981815 41.9442266014),,,
236874,76ada39dea0d3ff44e228bb7e06420fc528d8b97,06/29/2024 11:15:00 PM,06/29/2024 11:30:00 PM,858,3.300000,1,1,17031842200,17031081403,8,8,15.000000,1,4.540000,20.540000,false,false,1,41.904935,-87.649907,POINT (-87.6499072264 41.9049353016),41.890922,-87.618868,POINT (-87.6188683546 41.8909220259)
3702081,d5a834ba7a4783e73840066c80bb2a1737271e3a,06/16/2024 12:45:00 AM,06/16/2024 01:00:00 AM,457,2.100000,1,1,,,61,66,12.500000,0,1.230000,13.730000,false,false,1,41.809018,-87.659167,POINT (-87.6591665992 41.8090182499),41.771849,-87.695666,POINT (-87.695666342 41.7718485152)
1176420,ca9349dd1571a4a14f770e693926907550598927,06/26/2024 02:30:00 PM,06/26/2024 02:45:00 PM,881,4.300000,1,1,17031310500,17031835900,31,38,10.000000,0,3.740000,13.740000,false,false,1,41.855250,-87.654739,POINT (-87.6547394924 41.8552500875),41.820167,-87.621499,POINT (-87.621499206 41.8201666062)
394509,73e10dfbec12b63dc8dfbfa5e962711b34e9bf3c,06/29/2024 02:45:00 PM,06/29/2024 03:00:00 PM,678,1.700000,1,1,17031081000,17031280100,8,28,10.000000,0,3.100000,13.100000,false,false,1,41.900266,-87.632109,POINT (-87.6321092196 41.9002656868),41.885300,-87.642808,POINT (-87.6428084655 41.8853000224)
3275753,beebedec1c4cf15abefd23c03f93b1d9bfe2b1a3,06/18/2024 05:45:00 AM,06/18/2024 06:15:00 AM,1957,12.400000,1,1,,,,8,15.000000,0,3.560000,18.560000,true,true,2,,,,41.899602,-87.633308,POINT (-87.6333080367 41.899602111)
2992721,989b5c08dd75275aba2d3d8e15283932e7f1ee78,06/19/2024 12:30:00 PM,06/19/2024 12:45:00 PM,729,3.700000,1,1,17031080100,17031060900,8,6,20.000000,0,2.980000,22.980000,false,false,1,41.907520,-87.626659,POINT (-87.6266589003 41.9075200747),41.949829,-87.643965,POINT (-87.6439653703 41.949829346)
5852104,3a774104343bd5a558d093dea37f78e366b101d4,06/07/2024 08:45:00 PM,06/07/2024 09:00:00 PM,425,2.100000,1,1,17031120100,17031120300,12,12,7.500000,0,2.940000,10.440000,false,false,1,42.002015,-87.774995,POINT (-87.7749947889 42.0020154637),41.991120,-87.740055,POINT (-87.7400551895 41.991119555)
1363528,df6f664f9c1a9f26c17d5d46ce24498a440f95fe,06/25/2024 05:30:00 PM,06/25/2024 06:00:00 PM,2228,6.100000,1,1,17031839100,17031062300,32,6,25.000000,0,7.090000,32.090000,false,false,1,41.880994,-87.632746,POINT (-87.6327464887 41.8809944707),41.941628,-87.661443,POINT (-87.6614433685 41.9416281)
5484492,9d7f6f116d4f0898735016c1fa3d3f9de5be3455,06/08/2024 11:00:00 PM,06/08/2024 11:30:00 PM,1960,21.800000,1,0,,,,8,25.000000,0,9.360000,34.360000,false,false,1,,,,41.899602,-87.633308,POINT (-87.6333080367 41.899602111)
415260,1a718e1247055f934177d670ebddfdb412de44c6,06/29/2024 01:30:00 PM,06/29/2024 01:30:00 PM,257,0.900000,1,1,,,35,35,7.500000,0,1.230000,8.730000,false,false,1,41.835118,-87.618678,POINT (-87.6186777673 41.8351179863),41.835118,-87.618678,POINT (-87.6186777673 41.8351179863)
224359,10a5cd20771b5fdf2b796ae331cbf9762fa4a5fc,06/30/2024 12:00:00 AM,06/30/2024 12:15:00 AM,642,7.600000,1,1,17031980000,17031110100,76,11,32.500000,0,14.080000,46.580000,false,false,1,41.979071,-87.903040,POINT (-87.9030396611 41.9790708201),41.985916,-87.768970,POINT (-87.7689702414 41.985916382)
6904156,c1af9d19017db496780d51cb7c1e41e4bc8d14b6,06/03/2024 11:45:00 AM,06/03/2024 12:00:00 PM,1101,4.100000,1,1,,,6,13,15.000000,0,3.010000,18.010000,false,false,1,41.944227,-87.655998,POINT (-87.6559981815 41.9442266014),41.983636,-87.723583,POINT (-87.7235831853 41.9836363072)
3122225,ec717e0ecebf501d681866c539e00b72085349f4,06/18/2024 07:30:00 PM,06/18/2024 07:45:00 PM,596,2.400000,1,1,17031081800,17031242100,8,24,17.500000,0,6.180000,23.680000,false,false,1,41.893216,-87.637844,POINT (-87.6378442095 41.8932163595),41.899670,-87.669838,POINT (-87.6698377982 41.8996701799)
6075006,757208ede0827f6835c07186ff9875c0cbd18497,06/07/2024 12:30:00 AM,06/07/2024 12:45:00 AM,752,6.800000,1,1,,,8,77,12.500000,0,3.290000,15.790000,false,false,1,41.899602,-87.633308,POINT (-87.6333080367 41.899602111),41.986712,-87.663416,POINT (-87.6634164054 41.9867117999)
7382908,2b32f0623dec385afa739d0fa8fc48faf930433a,06/01/2024 05:45:00 PM,06/01/2024 06:00:00 PM,626,4.800000,1,1,17031031502,17031081201,3,8,12.500000,0,1.230000,13.730000,false,false,1,41.963633,-87.652365,POINT (-87.6523653588 41.9636331692),41.899156,-87.626211,POINT (-87.6262105324 41.8991556134)
5303117,cefbb77c031383f170b9379fe0a739604a083b77,06/09/2024 04:15:00 PM,06/09/2024 05:15:00 PM,3688,10.600000,1,1,17031010503,17031330100,1,33,20.000000,0,5.100000,25.100000,false,false,1,42.000320,-87.663127,POINT (-87.6631267998 42.0003203059),41.859350,-87.617358,POINT (-87.6173580061 41.859349715)
3693142,5379afa8a4a01e25bef513dc2d48fc0ad5fcc3f1,06/16/2024 01:30:00 AM,06/16/2024 01:45:00 AM,1225,12.300000,1,1,17031081800,17031440101,8,44,22.500000,0,9.290000,31.790000,false,false,1,41.893216,-87.637844,POINT (-87.6378442095 41.8932163595),41.748623,-87.601315,POINT (-87.6013151779 41.748623179)
2359484,18bfafa53bde88a65432de2b1aef7e77d63b5323,06/21/2024 09:30:00 PM,06/21/2024 09:45:00 PM,545,1.400000,1,1,17031080300,17031070101,8,7,7.500000,0,4.540000,12.040000,false,false,1,41.907492,-87.635760,POINT (-87.6357600901 41.9074919303),41.929263,-87.635891,POINT (-87.6358909539 41.9292629902)
2818245,59e5ea01336bb2be79ce7fc66240ec68e566043a,06/20/2024 07:00:00 AM,06/20/2024 07:45:00 AM,2408,20.900000,1,1,17031063301,17031822102,6,,25.000000,1,10.280000,36.280000,false,false,1,41.934540,-87.643023,POINT (-87.6430228044 41.9345397158),,,
5215556,658c7e01d591780f87ce03a557f6ceacde2ccee0,06/09/2024 11:00:00 PM,06/09/2024 11:15:00 PM,1069,4.000000,1,1,17031839000,17031071100,32,7,12.500000,3,4.880000,20.380000,false,false,1,41.871016,-87.631407,POINT (-87.6314065252 41.8710158803),41.921778,-87.651062,POINT (-87.6510618838 41.9217781876)
2685874,df1f678e9bd2df58180c5a2cb80de65cc9cbc4c6,06/20/2024 05:45:00 PM,06/20/2024 06:00:00 PM,736,2.500000,1,1,17031060900,17031071300,6,7,10.000000,0,3.460000,13.460000,false,false,1,41.949829,-87.643965,POINT (-87.6439653703 41.949829346),41.921778,-87.641460,POINT (-87.6414597588 41.9217783562)
1000526,31c0ece48ef7773b9cea96cdfc465b9c9310f0dc,06/27/2024 10:00:00 AM,06/27/2024 10:15:00 AM,1008,5.600000,0,0,,,,12,15.000000,0,2.730000,17.730000,false,false,1,,,,41.993930,-87.758354,POINT (-87.7583535876 41.9939301285)
7325263,96d6565330aa05839a1516ce56fa8d796f82e1d4,06/01/2024 08:15:00 PM,06/01/2024 08:30:00 PM,1003,2.700000,1,1,17031832600,17031081500,7,8,17.500000,5,1.230000,23.730000,false,false,1,41.914747,-87.654007,POINT (-87.6540070286 41.9147473049),41.892508,-87.626215,POINT (-87.6262149064 41.8925077809)
7024606,78007cf21610d8bec87fd862354bf24ef9ffc63a,06/02/2024 09:00:00 PM,06/02/2024 09:30:00 PM,2185,17.400000,1,1,17031980000,17031833100,76,28,37.500000,9,6.230000,52.730000,false,false,1,41.979071,-87.903040,POINT (-87.9030396611 41.9790708201),41.879067,-87.657005,POINT (-87.657005027 41.8790669938)
6307626,5dd7808111b794ea7a19af4e134b605a7f58d6f9,06/06/2024 05:00:00 AM,06/06/2024 05:30:00 AM,1443,18.500000,1,1,17031081300,17031980000,8,76,32.500000,0,6.230000,38.730000,false,false,1,41.898332,-87.620763,POINT (-87.6207628651 41.8983317935),41.979071,-87.903040,POINT (-87.9030396611 41.9790708201)
4418761,20dc2c3fedbc35ac060d8bd624d3b123b9d0f8d7,06/13/2024 04:15:00 PM,06/13/2024 04:45:00 PM,1370,10.000000,1,1,,,,31,15.000000,0,5.950000,20.950000,false,false,1,,,,41.850266,-87.667569,POINT (-87.667569312 41.8502663663)
5687823,f83d5588cc70bc2e472986c3d14d8efdd9529cf2,06/08/2024 12:00:00 PM,06/08/2024 12:15:00 PM,674,1.600000,1,1,17031081500,17031281900,8,28,17.500000,5,2.420000,24.920000,false,false,1,41.892508,-87.626215,POINT (-87.6262149064 41.8925077809),41.879255,-87.642649,POINT (-87.642648998 41.8792550844)
821643,7f4da556ddb5062105834dfb63478d8d75a0d39d,06/28/2024 12:00:00 AM,06/28/2024 12:00:00 AM,467,2.700000,1,1,,,28,24,17.500000,2,1.230000,20.730000,false,false,1,41.874005,-87.663518,POINT (-87.6635175498 41.874005383),41.901207,-87.676356,POINT (-87.6763559892 41.9012069941)
3069416,9a5c56e10f1c2075a57f46abec89239b4a2a10e2,06/19/2024 01:15:00 AM,06/19/2024 01:15:00 AM,201,0.900000,1,1,17031061100,17031831900,6,6,17.500000,0,3.640000,21.140000,false,false,1,41.949140,-87.656804,POINT (-87.6568039088 41.9491397709),41.945170,-87.668794,POINT (-87.6687944391 41.9451704528)
7349949,0af33842ec2ad5cfd87e549b99411ee6348559bf,06/01/2024 07:15:00 PM,06/01/2024 07:30:00 PM,985,3.100000,1,1,17031241400,17031220400,24,22,12.500000,2,1.230000,15.730000,false,false,1,41.906026,-87.675312,POINT (-87.6753116216 41.906025969),41.928432,-87.699969,POINT (-87.6999685912 41.9284315635)
6781434,1e9edc8dd0fbcb1ad090c94e45e4ddcd24db14cc,06/03/2024 11:30:00 PM,06/03/2024 11:30:00 PM,525,2.500000,1,1,,,16,14,7.500000,0,1.680000,9.180000,true,false,1,41.953582,-87.723452,POINT (-87.7234523905 41.9535821253),41.968069,-87.721559,POINT (-87.7215590627 41.968069)
2030276,fa69767c004b4ee8955c291efa46a357b0f03960,06/22/2024 09:30:00 PM,06/22/2024 09:45:00 PM,1100,6.100000,1,1,17031243500,17031060800,24,6,12.500000,0,5.380000,17.880000,false,false,1,41.892658,-87.652534,POINT (-87.6525344838 41.8926581076),41.953400,-87.646007,POINT (-87.6460070664 41.9534000435)
2892334,cf1be011899559bfc855a7098b62aea0bcbf3e63,06/19/2024 07:45:00 PM,06/19/2024 08:15:00 PM,1063,2.400000,1,1,17031833000,17031081403,28,8,10.000000,0,4.310000,14.310000,false,false,1,41.885281,-87.657233,POINT (-87.6572331997 41.8852813201),41.890922,-87.618868,POINT (-87.6188683546 41.8909220259)
5166416,f731048962f15d22110651a408fef26016dd882f,06/10/2024 08:00:00 AM,06/10/2024 08:30:00 AM,1907,8.600000,1,1,17031140800,17031081700,14,8,20.000000,0,6.040000,26.040000,false,false,1,41.964507,-87.702733,POINT (-87.7027334697 41.9645069548),41.892042,-87.631864,POINT (-87.6318639497 41.8920421365)
504464,ec7dc350610cbab09ad26fb1d8ef5d386f8df295,06/29/2024 02:30:00 AM,06/29/2024 02:45:00 AM,309,2.000000,1,1,,,7,6,7.500000,3,1.230000,11.730000,false,false,1,41.922686,-87.649489,POINT (-87.6494887289 41.9226862843),41.944227,-87.655998,POINT (-87.6559981815 41.9442266014)
7104976,e4e9339846873553f1004df23014a179f1c02088,06/02/2024 03:00:00 PM,06/02/2024 04:00:00 PM,3573,24.700000,1,1,17031841000,17031980000,33,76,60.000000,38,31.410000,129.410000,false,false,1,41.849247,-87.624135,POINT (-87.6241352979 41.8492467545),41.979071,-87.903040,POINT (-87.9030396611 41.9790708201)
664214,63c11c1d907848296a5d63e6bec527e9eee670e8,06/28/2024 04:45:00 PM,06/28/2024 05:30:00 PM,2567,8.900000,1,1,17031410500,17031980100,41,56,27.500000,0,6.230000,33.730000,false,false,1,41.797827,-87.603746,POINT (-87.6037457654 41.7978270187),41.785999,-87.750934,POINT (-87.7509342894 41.785998518)
1690562,8f6105ceb347f6b9a7f3cbd60848405ab9d7ec38,06/24/2024 08:00:00 AM,06/24/2024 08:00:00 AM,652,3.600000,1,1,,,53,75,7.500000,0,3.180000,10.680000,true,false,1,41.673820,-87.635740,POINT (-87.6357397768 41.6738199043),41.689730,-87.669054,POINT (-87.6690544032 41.6897299145)
7525254,d7010916003b150084615ca719e3147da2d20ac1,06/01/2024 08:45:00 AM,06/01/2024 09:15:00 AM,1922,16.300000,1,1,17031980000,17031080300,76,8,25.000000,5,4.930000,34.930000,false,false,1,41.979071,-87.903040,POINT (-87.9030396611 41.9790708201),41.907492,-87.635760,POINT (-87.6357600901 41.9074919303)
6732321,e1e0c4886cb3509a202affd2dcd9615d6c30315d,06/04/2024 08:45:00 AM,06/04/2024 09:00:00 AM,473,1.700000,1,1,17031410900,17031836200,41,41,12.500000,0,1.230000,13.730000,false,false,1,41.797153,-87.582366,POINT (-87.5823657023 41.7971534246),41.790469,-87.601285,POINT (-87.6012851221 41.7904693995)
6102075,977becf12c19a0ed412b2cf2c66bcd1f0cd06695,06/06/2024 10:00:00 PM,06/06/2024 10:45:00 PM,2627,18.100000,1,1,17031031200,17031411200,3,41,42.500000,0,7.760000,50.260000,false,false,1,41.972710,-87.657341,POINT (-87.6573411073 41.9727095466),41.790567,-87.594015,POINT (-87.5940154442 41.7905666284)
6086790,55344f089142202231ff5f14e87996c43ece7f1b,06/06/2024 11:15:00 PM,06/06/2024 11:30:00 PM,1432,12.600000,1,1,,,28,73,20.000000,0,5.960000,25.960000,false,false,1,41.874005,-87.663518,POINT (-87.6635175498 41.874005383),41.717493,-87.648895,POINT (-87.6488950721 41.7174930361)
1075687,997f054f4e9380d02a3fc16aa7a8749dc0b9d466,06/26/2024 10:30:00 PM,06/26/2024 11:00:00 PM,1150,4.500000,1,1,17031220400,17031061901,22,6,12.500000,3,2.900000,18.400000,false,false,1,41.928432,-87.699969,POINT (-87.6999685912 41.9284315635),41.943237,-87.643471,POINT (-87.6434709559 41.9432371225)
1331957,6e94bda68fbe207bee0122266d194d3eb4fc2655,06/25/2024 08:00:00 PM,06/25/2024 08:15:00 PM,1234,7.500000,1,1,17031320100,17031836200,32,41,22.500000,0,2.980000,25.480000,false,false,1,41.884987,-87.620993,POINT (-87.6209929134 41.8849871918),41.790469,-87.601285,POINT (-87.6012851221 41.7904693995)
3430959,ca11ee5a8bea260d17d82235366260e1715b6c25,06/17/2024 10:00:00 AM,06/17/2024 10:30:00 AM,1320,5.500000,1,1,17031843000,17031250400,29,25,12.500000,0,5.630000,18.130000,false,false,1,41.868132,-87.714215,POINT (-87.7142147077 41.8681324282),41.912925,-87.775368,POINT (-87.7753675003 41.9129253704)
523202,82bb4c781149e9518af5b0b289fd351db40af350,06/29/2024 12:45:00 AM,06/29/2024 01:00:00 AM,774,2.700000,1,1,17031833000,17031081403,28,8,17.500000,0,1.230000,18.730000,false,false,1,41.885281,-87.657233,POINT (-87.6572331997 41.8852813201),41.890922,-87.618868,POINT (-87.6188683546 41.8909220259)
6717736,7ec78d02525745e9e2a2e4a8e7d77fa349767b91,06/04/2024 10:00:00 AM,06/04/2024 10:00:00 AM,517,3.300000,1,1,17031770700,17031980000,,76,15.000000,0,7.980000,22.980000,false,false,1,41.982775,-87.877305,POINT (-87.8773053996 41.9827750091),41.979071,-87.903040,POINT (-87.9030396611 41.9790708201)
869459,e13a3f50818d504b610d85a8bf1518da0208dd29,06/27/2024 08:00:00 PM,06/27/2024 08:00:00 PM,516,2.300000,1,1,,,,76,7.500000,3,2.850000,13.350000,false,false,1,,,,41.980264,-87.913625,POINT (-87.913624596 41.9802643146)
7119304,689e12cf727daf69808c807ed55d6395b06b6924,06/02/2024 02:00:00 PM,06/02/2024 02:15:00 PM,678,1.900000,1,1,17031842200,17031081800,8,8,7.500000,0,2.540000,10.040000,false,false,1,41.904935,-87.649907,POINT (-87.6499072264 41.9049353016),41.893216,-87.637844,POINT (-87.6378442095 41.8932163595)
6689025,9510d0e9e25af8f3572c6b7f4892e70ef6274afb,06/04/2024 12:30:00 PM,06/04/2024 12:30:00 PM,554,2.000000,1,1,17031835200,17031820901,56,,7.500000,0,2.200000,9.700000,false,false,1,41.796640,-87.745283,POINT (-87.7452828446 41.7966403342),,,
2394907,1082711d8a238f7b1c4dacc937cbc799b3c15058,06/21/2024 07:30:00 PM,06/21/2024 08:15:00 PM,2862,35.100000,0,0,,,76,,60.000000,12,23.000000,95.000000,false,false,1,41.980264,-87.913625,POINT (-87.913624596 41.9802643146),,,
5009204,575ebc81f9f7a1a8a99ab4ba816240b0c82cd30b,06/10/2024 10:30:00 PM,06/10/2024 10:45:00 PM,315,0.800000,1,1,17031081500,17031081700,8,8,5.000000,0,1.890000,6.890000,false,false,1,41.892508,-87.626215,POINT (-87.6262149064 41.8925077809),41.892042,-87.631864,POINT (-87.6318639497 41.8920421365)
3284146,885fed04efa1682e519973b6098aab73328e212f,06/18/2024 02:45:00 AM,06/18/2024 02:45:00 AM,369,2.100000,1,1,,,,2,7.500000,0,1.230000,8.730000,false,false,1,,,,42.001571,-87.695013,POINT (-87.6950125892 42.001571027)
1601022,2575a21ea826155393f03c279c9e9e46a7ffbcfe,06/24/2024 04:15:00 PM,06/24/2024 04:30:00 PM,648,1.800000,1,1,17031081402,17031081800,8,8,15.000000,0,4.660000,19.660000,false,false,1,41.891972,-87.612945,POINT (-87.6129454143 41.8919715078),41.893216,-87.637844,POINT (-87.6378442095 41.8932163595)
5999657,46ef4e677e6077bf6c79ad328a5ddaa3cb69e02d,06/07/2024 11:15:00 AM,06/07/2024 11:45:00 AM,2069,16.500000,1,1,17031500300,17031842900,50,28,20.000000,0,4.030000,24.030000,false,false,1,41.689317,-87.605372,POINT (-87.6053716267 41.6893165995),41.863118,-87.672920,POINT (-87.672920435 41.8631181033)
2451185,f95c8e17e19483dc2827f24ec73998735c1d69bc,06/21/2024 04:15:00 PM,06/21/2024 04:30:00 PM,935,4.400000,1,1,,,,66,7.500000,0,4.240000,11.740000,false,false,1,,,,41.771849,-87.695666,POINT (-87.695666342 41.7718485152)
4852825,027e84c4cd3ee94db4ddc00590a30353bf126466,06/11/2024 05:45:00 PM,06/11/2024 06:30:00 PM,2223,13.100000,1,1,17031063100,17031843900,6,42,35.000000,0,8.720000,43.720000,false,false,1,41.938232,-87.646782,POINT (-87.6467820813 41.938232293),41.776164,-87.579948,POINT (-87.5799482481 41.7761636931)
7516018,27f3c2842183a54b0d36dfde3eee89fcbd0d3276,06/01/2024 09:45:00 AM,06/01/2024 09:45:00 AM,756,5.300000,1,1,17031081800,17031841000,8,33,20.000000,0,8.750000,28.750000,false,false,1,41.893216,-87.637844,POINT (-87.6378442095 41.8932163595),41.849247,-87.624135,POINT (-87.6241352979 41.8492467545)
4010281,1d2e566ad3fbe7ae155a01ae9723809fe9ced074,06/15/2024 01:00:00 AM,06/15/2024 01:00:00 AM,55,0.300000,1,1,17031063302,17031063400,6,6,5.000000,0,2.680000,7.680000,false,false,1,41.934762,-87.639854,POINT (-87.6398538587 41.9347624564),41.934659,-87.646730,POINT (-87.6467297286 41.9346591566)
5767128,c86fef6de436a74818b806fcecb1441339215675,06/08/2024 01:45:00 AM,06/08/2024 01:45:00 AM,817,5.100000,1,1,17031081700,17031351000,8,35,12.500000,0,5.460000,17.960000,false,false,1,41.892042,-87.631864,POINT (-87.6318639497 41.8920421365),41.834674,-87.610835,POINT (-87.6108347373 41.8346735981)
2019453,0ce9d91062ca3f0cce53e0a22ec3f80bb0fd92f1,06/22/2024 10:15:00 PM,06/22/2024 10:15:00 PM,207,1.300000,1,1,,,41,39,7.500000,0,2.350000,9.850000,false,false,1,41.794090,-87.592311,POINT (-87.592310855 41.794090253),41.808916,-87.596183,POINT (-87.5961833442 41.8089162826)
5992309,c8bf24afea706baa4b661b41a6aaae00f498fa53,06/07/2024 11:45:00 AM,06/07/2024 12:00:00 PM,1070,4.300000,1,1,17031320400,17031843200,32,31,20.000000,4,5.220000,29.220000,false,false,1,41.877406,-87.621972,POINT (-87.6219716519 41.8774061234),41.847432,-87.663529,POINT (-87.6635286858 41.8474315472)
1457892,705adbca0143eb7540d1ac5a25ed81cc656f83ee,06/25/2024 09:30:00 AM,06/25/2024 10:00:00 AM,1231,5.600000,1,1,17031230100,17031839100,23,32,22.500000,0,5.870000,28.370000,false,false,1,41.911972,-87.704366,POINT (-87.7043657112 41.9119719687),41.880994,-87.632746,POINT (-87.6327464887 41.8809944707)
5817787,c39c5345bebca5590ebc27026d0d16a841fdb0c3,06/07/2024 10:30:00 PM,06/07/2024 10:45:00 PM,497,2.600000,1,1,17031835600,17031420200,37,42,17.500000,0,1.230000,18.730000,false,false,1,41.801823,-87.632245,POINT (-87.632245255 41.8018227527),41.783460,-87.593537,POINT (-87.5935368954 41.7834599172)
3802650,456f59360d7a7302bc1a19dd19c937477222585e,06/15/2024 07:15:00 PM,06/15/2024 07:30:00 PM,1417,5.300000,1,1,17031221000,17031833000,22,28,17.500000,0,5.880000,23.380000,false,false,1,41.920961,-87.715253,POINT (-87.7152528177 41.9209608656),41.885281,-87.657233,POINT (-87.6572331997 41.8852813201)
949446,10078a164a967b2a2b1cc32450c5611705a484cc,06/27/2024 02:30:00 PM,06/27/2024 03:00:00 PM,2370,14.200000,1,1,17031150200,17031811600,15,,20.000000,0,4.360000,24.360000,false,false,1,41.960676,-87.752409,POINT (-87.7524091367 41.9606756968),,,
3970381,36b0e18fb91ab441364301222108d11ed2532f33,06/15/2024 07:15:00 AM,06/15/2024 07:45:00 AM,1834,25.900000,1,1,,,76,42,40.000000,5,6.350000,51.350000,false,false,1,41.980264,-87.913625,POINT (-87.913624596 41.9802643146),41.778877,-87.594925,POINT (-87.5949254391 41.7788768603)
7142429,15563d8e15e814659a261721941db8d83076e1ac,06/02/2024 12:15:00 PM,06/02/2024 12:30:00 PM,474,1.600000,1,1,17031081800,17031081402,8,8,15.000000,0,7.800000,22.800000,false,false,1,41.893216,-87.637844,POINT (-87.6378442095 41.8932163595),41.891972,-87.612945,POINT (-87.6129454143 41.8919715078)
3477843,030a0262a5b33ee2e44d59d59f177e2ffc9dc3ef,06/17/2024 03:30:00 AM,06/17/2024 03:30:00 AM,349,2.100000,1,1,,,44,71,12.500000,0,1.230000,13.730000,false,false,1,41.740206,-87.615970,POINT (-87.6159695226 41.7402057565),41.744205,-87.656306,POINT (-87.6563059862 41.7442051463)
3547413,2932b922f68e95b1f0e05adaa5f681256bb6a205,06/16/2024 06:15:00 PM,06/16/2024 06:30:00 PM,689,4.800000,1,1,,,32,36,22.500000,0,1.230000,23.730000,false,false,1,41.878866,-87.625192,POINT (-87.6251921424 41.8788655841),41.823713,-87.602350,POINT (-87.6023504372 41.8237128095)
6044434,42088d4fd3fed007551a3704d43bdced20b72d9f,06/07/2024 07:15:00 AM,06/07/2024 07:45:00 AM,1632,10.300000,1,1,,,6,,30.000000,0,5.080000,35.080000,false,false,1,41.944227,-87.655998,POINT (-87.6559981815 41.9442266014),,,
3951438,9bdcdda9f7c2225d429b4de004e982212e4530ff,06/15/2024 09:30:00 AM,06/15/2024 10:00:00 AM,1798,12.200000,1,1,17031980100,17031320100,56,32,30.000000,5,6.230000,41.230000,false,false,1,41.785999,-87.750934,POINT (-87.7509342894 41.785998518),41.884987,-87.620993,POINT (-87.6209929134 41.8849871918)
2578262,94724c6708cfe5df003ab2c74236e01096dbdcd6,06/21/2024 05:45:00 AM,06/21/2024 06:15:00 AM,1634,9.200000,1,1,17031151100,17031838200,15,28,15.000000,0,2.420000,17.420000,true,true,2,41.942291,-87.761718,POINT (-87.7617177214 41.9422905548),41.870415,-87.675086,POINT (-87.6750856208 41.8704150003)
200175,32d6c0ab3404bba97a25c58b1220eb7054d4eba0,06/30/2024 01:30:00 AM,06/30/2024 01:30:00 AM,296,1.100000,1,1,17031031502,17031832100,3,6,7.500000,3,1.230000,11.730000,false,false,1,41.963633,-87.652365,POINT (-87.6523653588 41.9636331692),41.952823,-87.653244,POINT (-87.6532439924 41.9528229157)
5125588,b9c6a4f791ee7728b0edcceec8eac40fdee78d08,06/10/2024 11:45:00 AM,06/10/2024 12:00:00 PM,1302,15.100000,1,1,17031241500,17031980000,24,76,27.500000,7,8.740000,43.240000,false,false,1,41.908379,-87.670945,POINT (-87.6709450752 41.9083786693),41.979071,-87.903040,POINT (-87.9030396611 41.9790708201)
4581147,faf05f7b2bc448814f2838581044c67aa339cf24,06/12/2024 09:30:00 PM,06/12/2024 09:30:00 PM,349,1.100000,1,1,17031081700,17031081403,8,8,10.000000,0,2.980000,12.980000,false,false,1,41.892042,-87.631864,POINT (-87.6318639497 41.8920421365),41.890922,-87.618868,POINT (-87.6188683546 41.8909220259)
